口座番号,口座番号枝番,口座名１,口座名２,部課名,チケット番号,使用日付,タクシー会社コード,金額
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669117216,2012/7/19,9,800
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669117217,2012/7/19,9,1760
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128001,2012/7/30,9,600
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128002,2012/7/30,9,750
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128003,2012/7/30,9,5350
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128013,2012/7/30,9,1350
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128020,2012/7/30,9,750
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128022,2012/7/30,321,600
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128101,2012/7/30,9,950
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128104,2012/7/30,9,950
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128106,2012/7/30,321,600
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128107,2012/7/30,9,4500
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128108,2012/7/30,9,3650
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128109,2012/7/30,9,4350
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128110,2012/7/30,69,1300
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128113,2012/7/30,321,1100
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128115,2012/7/30,9,950
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128119,2012/7/30,69,750
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128120,2012/7/30,9,4900
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128122,2012/7/30,9,4800
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669128124,2012/7/30,321,800
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669148015,2012/7/25,69,1020
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669148017,2012/7/25,306,2940
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185708,2012/8/1,799,6890
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185710,2012/8/1,306,3580
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185713,2012/8/1,306,860
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185714,2012/8/1,306,1180
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185809,2012/8/1,306,620
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185810,2012/8/1,306,1180
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185811,2012/8/1,306,940
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185816,2012/8/1,306,860
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185821,2012/8/1,306,620
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185822,2012/8/1,306,620
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669185824,2012/8/1,306,3180
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669226604,2012/7/20,9,3330
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669302203,2012/7/30,9,800
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669302204,2012/7/30,9,600
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669404401,2012/8/27,799,1440
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669404402,2012/8/27,799,560
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669404411,2012/8/27,799,720
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669404418,2012/8/27,799,1600
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669404702,2012/8/27,799,2880
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439602,2012/8/25,321,1770
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439609,2012/8/25,314,2150
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439612,2012/8/26,314,2100
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439619,2012/8/24,69,2150
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439701,2012/8/25,302,900
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439702,2012/8/25,314,750
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669439703,2012/8/25,304,1900
154058,81,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,第７回血管障害研究会,669483708,2012/8/25,321,2010
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,667531212,2012/6/2,69,850
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,667531904,2012/6/2,69,1500
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668025016,2012/6/29,9,6530
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324606,2012/7/25,69,1340
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324607,2012/7/25,69,1260
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324613,2012/7/25,69,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324618,2012/7/25,69,700
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324621,2012/7/25,69,620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324703,2012/7/25,69,1580
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324705,2012/7/25,69,1100
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324707,2012/7/25,69,620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324720,2012/7/25,69,1180
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324801,2012/7/25,69,1100
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324802,2012/7/25,69,2620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324810,2012/7/25,69,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324813,2012/7/25,9,1120
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324814,2012/7/25,69,2540
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668324816,2012/7/25,9,1120
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449802,2012/6/29,9,9000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449803,2012/6/29,9,5940
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449805,2012/6/28,9,9630
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449806,2012/6/29,9,800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449815,2012/6/28,9,800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449816,2012/6/28,9,1040
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449819,2012/6/28,9,9970
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449820,2012/6/28,9,9970
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668449919,2012/6/28,9,2350
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477801,2012/7/6,9,9900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477802,2012/7/6,9,1450
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477803,2012/7/6,69,1800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477804,2012/7/7,9,9500
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477805,2012/7/7,9,1750
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668477811,2012/7/6,9,900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478108,2012/7/6,69,1450
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478109,2012/7/6,9,1360
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478110,2012/7/6,9,1560
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478111,2012/7/6,9,1200
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478114,2012/7/6,69,5300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478115,2012/7/6,69,850
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478117,2012/7/6,9,1300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478118,2012/7/7,69,900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478120,2012/7/6,69,950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478121,2012/7/6,69,800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478204,2012/7/6,69,1000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478206,2012/7/6,9,2410
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478207,2012/7/6,69,1800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478208,2012/7/6,69,1150
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478209,2012/7/6,9,1110
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478210,2012/7/6,9,1260
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478215,2012/7/6,9,2000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478216,2012/7/6,69,2500
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478217,2012/7/6,9,1160
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478218,2012/7/7,9,650
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478307,2012/7/6,69,950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478308,2012/7/6,69,600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478310,2012/7/6,69,1000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478311,2012/7/7,69,1250
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478314,2012/7/7,9,2300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668478315,2012/7/7,9,2600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828405,2012/7/30,9,7500
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828406,2012/7/30,9,600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828415,2012/7/30,9,1350
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828419,2012/7/30,69,600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828420,2012/7/30,9,7050
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828421,2012/7/30,9,2150
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828501,2012/7/30,9,750
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828502,2012/7/30,321,4200
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828504,2012/7/30,321,1200
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828507,2012/7/30,69,650
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828510,2012/7/30,9,1050
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828513,2012/7/30,9,750
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828523,2012/7/30,9,800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828524,2012/7/30,69,600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828601,2012/7/30,321,3650
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828605,2012/7/30,321,3600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668828609,2012/7/30,69,600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982005,2012/8/25,314,1400
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982103,2012/8/25,216,3350
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982105,2012/8/25,314,950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982108,2012/8/26,216,1700
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982109,2012/8/25,302,1750
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982110,2012/8/26,315,2950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982112,2012/8/25,216,3070
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982209,2012/8/26,304,3970
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982302,2012/8/25,319,4000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982421,2012/8/25,302,1250
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982504,2012/8/25,314,2900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982505,2012/8/26,304,1400
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982510,2012/8/25,314,1600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982621,2012/8/26,302,650
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982623,2012/8/25,319,3100
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982717,2012/8/25,216,8720
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982724,2012/8/25,304,2000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982820,2012/8/26,314,800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982913,2012/8/25,304,5850
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668982921,2012/8/25,216,3200
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983103,2012/8/25,319,850
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983118,2012/8/26,314,3500
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983123,2012/8/25,304,3220
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983202,2012/8/25,244,2000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983307,2012/8/26,216,9200
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983406,2012/8/25,304,4920
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983413,2012/8/25,304,1900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983504,2012/8/25,313,3760
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983518,2012/8/25,306,1020
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983521,2012/8/25,302,1730
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983604,2012/8/25,314,1600
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983619,2012/8/25,799,1520
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983622,2012/8/26,69,1300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983709,2012/8/25,302,650
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983710,2012/8/26,315,1800
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983722,2012/8/26,304,4520
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983802,2012/8/26,9,2010
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983807,2012/8/25,321,1930
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,668983913,2012/8/25,302,1340
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127201,2012/7/26,9,3290
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127202,2012/7/26,9,9000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127203,2012/7/26,9,2550
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127204,2012/7/26,9,9000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127205,2012/7/26,69,3300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127213,2012/7/26,306,6970
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127214,2012/7/26,306,9000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127215,2012/7/26,306,9000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127216,2012/7/26,306,6720
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127219,2012/7/26,9,2000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127220,2012/7/26,9,2150
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127301,2012/7/26,9,1950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127304,2012/7/26,9,5000
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127308,2012/7/26,9,3300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669127309,2012/7/26,9,700
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186201,2012/7/23,69,6750
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186202,2012/7/23,69,8700
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186208,2012/7/23,302,5900
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186209,2012/7/23,303,5550
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186211,2012/7/23,321,3550
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186213,2012/7/23,302,8640
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186215,2012/7/23,69,2950
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186216,2012/7/23,302,4110
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186217,2012/7/23,302,3570
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669186218,2012/7/23,69,1300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301701,2012/8/1,306,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301705,2012/8/1,306,3100
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301716,2012/8/1,306,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301718,2012/8/1,321,620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301719,2012/8/1,306,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301723,2012/8/1,306,1100
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301724,2012/8/1,306,620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301822,2012/8/1,306,1260
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301909,2012/8/1,306,2300
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669301920,2012/8/1,306,3260
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302003,2012/8/1,306,1020
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302004,2012/8/1,306,1340
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302006,2012/8/1,306,3620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302008,2012/8/1,306,780
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302009,2012/8/1,306,620
154058,82,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,田川医師会学術講演会,669302010,2012/8/1,306,4590
