"ID","NAME","MEETINGNAME__C","MEETINGNO__C","TT_ARRANGESTATUSREQUEST__C","TT_ARRANGESTATUSRESPONSE__C","TT_TIMESTAMPBYL__C","TT_TIMESTAMPTOP__C","TT_LASTAPPROVALUSERNAME__C","TT_LASTAPPROVALDATE__C","TT_STARTDATEREMARKS__C","TT_PLACEPREFECTURE__C","TT_PLACECITY__C","TT_PLACEFREE__C","TT_STARTTIME__C","TT_ENDTIME__C","TT_HALLLAYOUT__C","TT_NEEDDISCUSSION__C","TT_NEEDPARTY__C","TT_NUMBEROFPARTICIPANTSPARTY__C","TT_NEEDANTEROOMLECTURE__C","TT_NEEDANTEROOMLECTURETIMEFROM__C","TT_NEEDANTEROOMLECTURENUMBER__C","TT_NEEDANTEROOMEMPLOYEE__C","TT_NEEDANTEROOMEMPLOYEENUMBER__C","TT_NEEDSPONSOR__C","TT_NEEDSPONSORTIMEFROM__C","TT_NEEDSPONSORNUMBER__C","TT_WISHINGSTAYNUMBER__C","TT_WISHINGSTAYDATE__C","TT_ARRANGEPLANNUMBERTRAFFIC__C","TT_ARRANGEPLANNUMBERTAXI__C","TT_REMARKSOTHER__C","TT_STATUSREQUEST__C","TT_LASTMODIFIEDDATE__C","MEETINGDIVISION__C","DELETEFLG__C","INVALID__C","CREATEDDATE","LASTMODIFIEDDATE"
"a0GN0000004aMmbMAE","MTA15-00002512","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","苫小牧市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmcMAE","MTA15-00002513","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","名寄市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmdMAE","MTA15-00002514","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","根室市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmeMAE","MTA15-00002515","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","登別市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmfMAE","MTA15-00002516","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","函館市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmgMAE","MTA15-00002517","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","美唄市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmhMAE","MTA15-00002518","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","深川市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmiMAE","MTA15-00002519","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","富良野市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmjMAE","MTA15-00002520","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","北斗氏","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmkMAE","MTA15-00002521","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","三笠市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmlMAE","MTA15-00002522","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","紋別市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmmMAE","MTA15-00002523","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","夕張市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmnMAE","MTA15-00002524","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","留萌市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmoMAE","MTA15-00002525","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","北海道","稚内市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmpMAE","MTA15-00002526","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","青森市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmqMAE","MTA15-00002527","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","弘前市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmrMAE","MTA15-00002528","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","黒石市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmsMAE","MTA15-00002529","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","平川氏","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmtMAE","MTA15-00002530","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","五所川原市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmuMAE","MTA15-00002531","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","つがる市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmvMAE","MTA15-00002532","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","十和田市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmwMAE","MTA15-00002533","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","三沢市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmxMAE","MTA15-00002534","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","むつ市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmyMAE","MTA15-00002535","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","青森県","八戸市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMmzMAE","MTA15-00002536","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","鹿角市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn0MAE","MTA15-00002537","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","大館市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn1MAE","MTA15-00002538","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","北秋田市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn2MAE","MTA15-00002539","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","能代市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn3MAE","MTA15-00002540","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","秋田市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn4MAE","MTA15-00002541","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","男鹿市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn5MAE","MTA15-00002542","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","潟上市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn6MAE","MTA15-00002543","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","由利本荘市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn7MAE","MTA15-00002544","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","にかほ市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn8MAE","MTA15-00002545","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","大仙市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMn9MAE","MTA15-00002546","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","仙北市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnAMAU","MTA15-00002547","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","横手市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnBMAU","MTA15-00002548","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","秋田県","湯沢市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnCMAU","MTA15-00002549","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","盛岡市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnDMAU","MTA15-00002550","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","宮古市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnEMAU","MTA15-00002551","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","大船渡市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnFMAU","MTA15-00002552","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","花巻市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnGMAU","MTA15-00002553","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","北上市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnHMAU","MTA15-00002554","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","久慈市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnIMAU","MTA15-00002555","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","遠野市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnJMAU","MTA15-00002556","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","一関市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnKMAU","MTA15-00002557","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","陸前高田市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnLMAU","MTA15-00002558","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","釜石市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnMMAU","MTA15-00002559","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","二戸市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnNMAU","MTA15-00002560","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","八幡平市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnOMAU","MTA15-00002561","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","奥州市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnPMAU","MTA15-00002562","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","岩手県","滝沢市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnQMAU","MTA15-00002563","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","仙台市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnRMAU","MTA15-00002564","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","石巻市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnSMAU","MTA15-00002565","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","塩竈市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnTMAU","MTA15-00002566","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","気仙沼市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnUMAU","MTA15-00002567","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","白石市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnVMAU","MTA15-00002568","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","名取市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnWMAU","MTA15-00002569","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","角田市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnXMAU","MTA15-00002570","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","多賀城市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnYMAU","MTA15-00002571","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","岩沼市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnZMAU","MTA15-00002572","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","登米市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnaMAE","MTA15-00002573","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","栗原市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnbMAE","MTA15-00002574","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","東松島市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMncMAE","MTA15-00002575","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","宮城県","大崎市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMndMAE","MTA15-00002576","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","福島市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMneMAE","MTA15-00002577","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","会津若松市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnfMAE","MTA15-00002578","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","郡山市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMngMAE","MTA15-00002579","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","いわき市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnhMAE","MTA15-00002580","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","白河市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMniMAE","MTA15-00002581","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","須賀川市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnjMAE","MTA15-00002582","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","喜多方市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
"a0GN0000004aMnkMAE","MTA15-00002583","ACTIS-CML518-C04-TimeOver-役割者承認中","MTG15-00004851","1","2","","","","","","福島県","相馬市","副会場００１","00:00","00:00","1","false","false","0.0","false","","0.0","false","0.0","false","","0.0","0.0","","0.0","0.0","","0.0","","1","false","false","2015-01-15T04:12:19.000Z","2015-01-15T04:12:19.000Z"
